P_el_Halle;P_el_Schule;W_Halle;W_Schule
1,0;3,1;7,6;4
1,0;3,1;7,3;4
1,0;3,9;6,9;5
0,9;4,0;7,0;5
0,9;3,2;6,7;4
0,9;3,0;8,0;4
0,7;2,9;7,1;4
0,8;3,2;6,7;4
0,7;3,0;8,2;4
0,8;2,9;6,9;4
0,7;2,9;7,1;4
0,8;2,8;8,1;4
0,7;2,9;7,0;4
0,8;3,0;6,8;4
0,8;3,0;6,8;4
0,8;3,0;6,8;4
0,9;4,0;8,1;5
1,0;4,7;6,8;6
1,0;4,8;4,5;7
0,8;3,1;7,5;4
0,8;3,1;6,6;4
0,9;3,0;8,2;4
0,8;3,1;6,7;4
0,8;3,1;6,4;4
0,9;3,1;8,1;4
1,0;3,0;6,7;4
0,9;3,9;7,5;5
1,0;4,5;7,9;6
0,8;3,0;6,8;4
0,8;3,2;6,3;4
0,8;3,1;7,8;4
0,7;3,4;7,6;5
0,8;3,2;7,2;4
0,9;3,3;7,2;4
0,7;3,0;6,8;4
0,8;3,0;7,9;4
0,7;3,0;6,7;4
0,7;3,5;8,2;5
0,8;3,1;7,2;4
0,7;3,1;6,5;4
0,9;4,2;6,8;6
0,9;4,8;7,8;6
1,0;4,8;8,3;7
0,9;3,2;6,6;4
0,8;3,1;6,0;4
0,8;3,1;9,0;4
0,8;3,1;6,9;4
0,9;3,1;7,5;4
0,9;3,1;7,6;4
0,9;3,0;6,1;4
1,0;4,0;8,1;6
2,0;5,1;7,6;7
1,0;5,5;7,5;7
1,7;7,3;7,6;9
1,3;8,4;6,3;10
0,7;7,5;9,1;9
0,6;6,6;7,0;8
0,7;7,6;8,5;9
0,7;7,0;7,6;8
0,7;6,0;5,3;7
0,7;5,9;9,0;7
2,4;5,7;6,8;8
13,1;4,9;8,2;7
13,2;3,5;7,6;5
13,3;4,1;5,0;6
13,5;4,9;8,7;7
8,7;5,0;5,9;7
1,0;3,3;8,6;5
0,7;3,3;7,7;5
0,8;3,1;6,3;4
0,7;3,3;8,3;4
0,7;3,4;7,0;5
0,8;3,3;7,3;4
0,9;3,3;7,8;4
0,9;4,1;6,4;6
1,8;5,8;8,3;8
0,7;5,3;7,1;7
12,4;7,8;8,8;9
2,8;7,3;7,9;9
1,6;6,6;7,3;8
1,1;7,7;5,2;9
1,1;7,8;9,0;9
1,0;7,4;8,8;9
1,0;8,6;7,8;10
1,0;7,6;6,1;9
0,9;7,5;9,1;9
0,9;6,0;6,7;7
1,0;4,3;7,1;6
1,1;4,1;7,4;6
1,2;5,1;6,1;7
1,5;5,2;7,1;7
1,3;3,2;6,3;4
1,0;3,3;7,3;4
1,0;3,3;7,8;4
1,0;3,2;6,6;4
1,0;3,2;7,7;4
8,4;3,3;6,8;4
7,8;3,3;7,6;4
2,1;4,3;8,0;6
10,5;8,8;6,8;11
2,7;14,7;7,4;18
1,3;17,2;7,1;21
2,0;17,6;7,9;21
1,8;16,0;8,1;19
12,5;16,5;6,8;20
6,1;13,9;7,9;17
0,8;9,5;8,0;11
0,7;11,6;7,5;14
0,8;6,0;7,9;7
3,7;5,8;6,9;8
9,3;4,4;6,1;6
9,0;3,8;7,6;5
7,1;4,5;6,5;6
2,5;5,4;8,0;7
1,3;5,4;7,0;7
1,0;3,4;6,9;5
0,8;3,4;6,7;5
0,8;3,3;7,6;4
0,8;3,1;8,1;4
0,8;3,2;6,6;4
1,4;3,2;5,8;4
1,9;3,2;8,7;4
1,9;4,0;5,8;5
4,1;8,6;8,2;10
1,0;20,7;7,8;25
0,7;21,0;6,2;25
0,7;20,9;8,7;25
0,8;17,5;6,9;21
1,6;18,4;2,7;22
0,9;15,7;1,0;19
0,3;14,1;0,0;17
0,3;17,4;2,8;21
0,5;9,7;17,3;12
2,4;6,4;23,1;8
12,7;5,0;10,0;7
13,6;6,3;5,0;7
13,6;7,4;4,4;9
14,1;8,2;17,4;10
2,2;6,8;6,7;8
0,8;3,3;5,6;5
0,3;3,3;5,4;4
0,4;3,3;4,2;5
0,4;3,2;4,5;4
0,4;3,3;4,8;4
1,2;3,3;4,6;5
2,0;3,4;4,8;5
9,9;4,3;5,1;6
15,7;9,1;6,0;11
1,3;19,2;5,8;23
1,3;18,6;5,0;22
0,3;16,6;0,1;20
0,3;14,7;0,0;18
0,5;16,6;0,0;20
0,3;13,8;1,0;17
0,3;9,9;0,0;12
0,3;8,9;3,0;11
0,4;7,0;18,2;8
0,4;5,9;22,8;7
0,4;5,1;12,0;7
0,4;6,3;3,6;7
3,6;7,2;2,5;9
4,1;7,5;9,8;9
1,7;6,0;6,3;7
0,8;3,6;1,2;5
0,4;3,5;0,0;5
0,4;3,5;1,0;5
0,3;3,6;0,0;5
0,4;3,4;0,0;5
0,5;3,5;0,0;5
0,5;3,5;0,0;5
0,5;4,3;1,0;6
0,4;5,2;0,0;7
0,3;4,3;0,0;6
0,3;4,3;0,0;6
0,3;3,7;1,0;5
0,3;3,6;0,0;5
0,3;3,8;0,0;5
0,3;3,6;0,0;5
0,3;3,8;0,0;5
0,3;3,5;1,0;5
11,2;3,6;0,0;5
13,1;3,7;1,4;5
14,4;3,8;15,9;5
0,8;3,7;25,1;5
0,6;4,6;22,9;6
0,6;5,3;7,9;7
0,5;5,4;1,0;7
0,3;3,6;1,0;5
0,4;3,6;1,0;5
0,4;3,6;1,0;5
0,4;3,5;0,1;5
0,4;3,6;0,0;5
0,5;3,6;1,0;5
0,5;3,5;0,0;5
0,5;4,4;0,0;6
0,4;4,6;0,0;6
0,3;3,6;1,0;5
0,3;3,5;0,0;5
0,3;3,2;0,0;4
0,3;3,2;0,0;4
0,3;3,2;0,0;4
0,3;3,3;1,0;5
0,3;3,2;0,0;4
0,3;3,1;0,0;4
0,3;3,3;0,0;4
0,3;3,2;0,0;4
0,3;3,7;0,0;5
0,3;3,3;0,0;5
0,4;4,1;0,0;6
0,5;5,0;0,0;7
0,5;5,2;0,0;7
0,3;3,3;0,0;5
0,3;3,3;0,0;4
0,3;3,3;0,0;4
0,3;3,4;2,5;5
0,4;3,2;14,2;4
1,1;3,3;7,5;5
1,5;3,4;1,0;5
11,6;4,4;10,9;6
9,7;9,4;9,5;11
11,3;21,0;1,2;25
10,8;20,1;0,0;24
1,6;19,4;0,0;23
1,2;17,2;0,0;21
0,4;18,8;0,0;22
3,1;16,0;0,0;19
2,3;13,8;0,0;16
0,3;15,7;2,7;19
0,6;8,7;18,2;10
7,3;6,5;25,0;8
14,9;6,9;24,0;8
14,9;7,0;28,2;8
13,6;7,8;6,9;9
13,0;7,8;6,8;9
2,0;6,9;4,3;8
0,8;3,6;4,2;5
0,4;3,4;3,3;5
0,4;3,5;0,0;5
0,4;3,4;3,8;5
0,4;3,4;15,2;5
1,5;3,5;6,2;5
6,6;3,3;1,0;5
12,8;4,5;2,9;6
4,3;9,0;1,1;11
11,0;22,3;0,0;27
14,0;21,0;0,0;25
13,7;19,9;0,0;24
13,5;19,0;1,0;23
13,4;19,6;12,1;23
13,5;17,1;24,7;20
12,0;14,1;6,9;17
9,1;14,2;6,7;17
2,0;9,1;13,6;11
0,5;6,8;11,5;8
0,5;6,9;11,9;8
0,4;7,4;1,6;9
0,5;7,7;0,1;9
0,6;8,9;0,0;11
1,6;6,7;1,4;8
1,0;3,6;0,1;5
0,4;3,3;0,0;4
0,4;3,3;0,0;5
0,4;3,3;2,8;5
0,5;3,4;15,5;5
1,2;3,4;6,3;5
2,8;3,3;1,0;4
14,7;4,3;8,4;6
8,0;10,4;5,4;12
9,6;22,2;0,1;26
5,7;21,0;0,0;25
1,4;21,8;0,0;26
1,4;19,8;0,0;24
0,9;19,0;0,0;23
1,1;16,3;0,0;19
0,9;13,4;1,0;16
0,9;15,4;2,8;18
8,5;10,0;18,3;12
9,7;6,7;24,2;8
10,0;5,6;21,4;8
6,8;5,9;5,0;7
0,5;7,1;2,8;8
0,6;8,4;1,2;10
1,2;6,7;2,3;8
1,0;3,7;0,1;5
0,5;3,6;0,0;5
0,5;3,7;0,0;5
0,4;3,6;3,0;5
0,5;3,6;15,2;5
1,4;3,7;6,2;5
2,5;3,6;1,0;5
6,5;5,0;9,4;7
7,9;9,8;5,7;12
0,7;24,8;0,1;30
1,1;23,0;0,0;27
1,6;19,1;0,0;23
1,5;17,2;1,1;21
1,0;18,0;0,0;21
0,7;15,0;0,0;18
0,3;9,6;0,0;11
0,3;7,1;2,8;9
0,4;7,0;18,3;8
4,8;5,2;25,0;7
12,7;6,0;22,7;7
12,9;7,1;7,2;8
13,5;7,2;1,1;9
13,8;7,1;2,5;8
3,6;6,3;0,2;7
1,0;3,3;0,0;5
0,5;3,3;0,0;4
0,5;3,4;0,0;5
0,5;3,2;3,8;4
0,4;3,5;15,2;5
1,1;3,6;6,1;5
4,5;3,6;1,0;5
15,2;4,8;10,9;7
12,7;10,5;10,4;13
7,8;21,8;0,1;26
9,4;22,6;0,0;27
7,6;14,8;0,0;18
4,8;13,2;0,0;16
1,6;15,0;0,0;18
1,1;11,7;0,0;14
0,4;9,8;1,0;12
0,4;9,7;3,0;12
0,5;7,9;18,4;9
0,6;5,9;24,1;7
0,6;5,6;20,6;8
0,4;6,1;6,8;7
4,5;6,9;3,0;8
4,1;7,4;8,0;9
1,3;6,9;4,4;8
1,0;3,4;0,1;5
0,5;3,4;1,0;5
0,4;3,5;0,0;5
0,4;3,2;0,0;4
0,4;3,4;0,0;5
0,5;3,3;0,0;5
0,5;3,2;0,0;4
0,6;4,4;1,0;6
0,5;5,0;0,0;7
0,4;4,1;0,0;6
0,4;3,8;0,0;5
0,4;3,3;0,0;4
0,3;3,2;1,0;4
0,3;3,3;0,0;4
0,3;3,2;0,0;4
0,3;3,2;0,0;4
0,3;3,1;0,0;4
0,3;3,1;0,0;4
0,3;3,2;1,0;4
0,3;3,1;0,0;4
0,3;3,2;0,0;4
0,4;4,6;0,0;6
0,5;4,9;0,0;7
0,4;5,1;0,0;7
0,3;3,4;0,0;5
0,3;3,4;0,0;5
0,3;3,4;0,0;5
0,3;3,3;0,0;5
0,3;3,4;0,0;5
0,5;3,3;0,0;4
0,5;3,4;0,0;5
0,5;4,2;0,0;6
0,5;4,7;0,0;6
0,3;3,6;0,0;5
0,3;3,5;0,0;5
0,3;3,3;0,0;5
0,6;3,2;7,8;4
12,8;3,5;21,9;5
12,9;3,3;25,4;4
12,9;3,3;18,0;5
13,2;3,2;10,1;4
14,2;3,2;15,0;4
14,3;3,1;13,3;4
13,9;3,2;8,7;4
13,9;3,3;12,8;4
6,1;5,0;9,4;7
0,6;4,9;14,4;7
0,6;5,2;13,7;7
0,4;3,3;1,3;4
0,4;3,4;0,0;5
0,3;3,7;1,0;5
0,3;3,5;2,8;5
0,4;3,5;15,8;5
1,0;3,6;7,3;5
1,4;3,5;1,0;5
12,7;4,7;2,9;6
13,4;11,4;1,2;14
8,8;27,3;0,0;33
9,1;23,3;0,0;28
6,8;22,4;1,0;27
5,0;19,8;0,0;24
1,0;22,1;0,0;26
6,5;19,0;0,0;23
13,4;14,2;0,0;17
13,0;15,8;4,0;19
14,1;9,6;17,3;11
14,7;7,1;24,3;8
14,5;7,0;24,3;8
13,7;9,1;12,1;11
14,2;10,9;0,6;13
14,9;10,3;1,0;12
1,7;7,0;6,7;8
1,0;3,4;18,1;5
0,5;3,6;12,4;5
0,3;3,5;1,0;5
0,4;3,5;4,1;5
0,3;3,7;17,9;5
1,1;3,6;5,7;5
7,1;3,8;0,1;5
13,6;4,8;0,0;7
5,8;10,3;0,0;12
10,8;21,6;0,0;26
13,0;20,7;0,0;25
10,8;19,4;0,0;23
4,4;17,6;0,0;21
4,4;19,8;1,6;24
3,4;17,0;16,0;20
7,1;15,9;24,4;19
12,2;17,3;18,1;21
0,4;11,1;1,8;13
2,9;8,9;3,5;11
5,5;7,6;4,1;9
0,4;8,1;7,8;10
0,5;8,0;7,3;10
0,6;7,2;2,9;9
1,4;5,5;2,7;7
0,9;3,2;0,0;4
0,4;3,4;0,1;5
0,3;3,3;0,0;4
0,3;3,3;3,0;5
0,4;3,5;15,5;5
0,9;3,5;6,3;5
1,4;3,5;1,0;5
6,3;4,6;9,3;6
13,4;10,5;5,7;13
0,8;25,7;0,1;31
0,9;24,8;0,0;30
1,2;24,2;0,0;29
0,8;19,8;0,0;24
13,1;22,6;1,0;27
13,6;18,9;0,0;23
14,0;15,8;0,0;19
14,0;16,4;3,0;20
14,1;11,0;18,4;13
13,9;8,1;31,2;10
13,9;8,7;21,1;10
13,9;11,8;8,7;14
10,6;12,9;6,1;15
3,2;11,9;8,9;14
1,7;7,5;4,5;9
0,9;3,3;0,1;5
0,4;3,3;1,0;4
0,3;3,4;0,0;5
0,3;3,2;0,3;4
0,5;3,5;9,0;5
1,2;3,7;6,0;5
4,9;3,5;0,2;5
14,5;4,6;10,7;6
6,7;10,3;7,6;12
0,9;30,1;0,1;36
0,6;26,2;0,0;31
11,1;29,0;1,0;35
7,2;23,5;0,0;28
12,8;25,4;0,0;30
6,7;19,6;12,7;23
0,4;16,2;25,3;19
0,5;17,0;17,6;20
8,0;10,7;6,6;13
10,1;8,1;3,9;10
13,9;7,1;6,1;8
13,9;10,9;2,6;13
14,2;8,7;10,3;10
14,5;7,9;16,1;9
7,9;6,5;9,0;8
0,9;3,5;0,2;5
0,3;3,5;0,3;5
0,5;3,4;6,2;5
0,4;3,3;3,3;4
0,4;3,6;13,4;5
6,5;3,6;9,3;5
13,4;3,6;0,0;5
5,2;4,7;8,8;6
9,2;10,6;5,5;13
7,2;26,0;0,0;31
6,9;24,5;0,0;29
12,7;25,5;0,0;30
9,4;23,9;0,0;29
0,6;27,5;1,0;33
0,3;19,8;0,0;24
9,7;12,8;0,0;15
10,0;12,4;3,0;15
0,4;8,8;18,5;10
0,4;5,6;25,4;8
0,4;5,9;20,4;7
0,5;7,2;5,0;9
4,5;9,1;6,4;11
4,8;8,8;7,8;10
2,4;7,7;4,0;9
0,9;3,5;0,2;5
0,4;3,4;0,0;5
0,3;3,4;0,0;5
0,3;3,4;1,0;5
0,3;3,4;0,0;5
0,5;3,5;0,0;5
0,5;3,4;0,0;5
0,4;4,3;0,0;6
0,4;5,6;0,0;8
0,3;4,4;1,0;6
0,3;3,8;0,0;5
0,3;3,7;0,0;5
0,3;4,1;0,0;6
0,3;4,2;0,0;6
0,3;3,4;1,0;5
0,3;3,2;0,0;4
0,3;3,3;0,0;5
0,3;3,2;0,0;4
0,3;3,2;0,0;4
0,3;3,2;0,0;4
0,3;3,3;1,0;5
0,5;4,9;0,0;7
0,5;5,1;0,0;7
0,5;5,1;0,0;7
0,3;3,4;0,0;5
0,3;3,4;0,0;5
0,3;3,4;0,0;5
0,3;3,4;0,0;5
0,3;3,4;0,0;5
0,5;3,4;0,0;5
0,5;3,4;0,0;5
0,5;4,2;0,0;6
0,4;5,1;0,0;7
0,3;3,6;0,0;5
0,4;3,3;0,0;5
0,3;3,3;0,0;5
0,3;3,2;0,0;4
0,3;3,3;0,0;4
0,3;3,3;0,0;5
0,8;3,5;7,8;5
13,5;3,4;21,9;5
12,5;3,3;27,6;4
12,7;3,3;17,8;4
13,1;3,3;6,4;5
13,3;3,6;5,8;5
13,3;5,1;17,1;7
1,3;5,0;5,3;7
0,5;5,1;0,0;7
0,3;3,4;0,0;5
0,3;3,4;0,0;5
0,3;3,3;0,0;5
0,3;3,2;3,0;4
0,4;3,3;15,5;5
1,4;3,5;7,2;5
2,4;3,6;1,0;5
14,3;4,7;11,1;6
13,8;10,1;10,4;12
14,1;24,5;0,1;29
8,7;22,6;0,1;27
5,9;21,2;0,0;25
5,1;18,0;0,0;21
12,9;24,9;0,0;30
9,8;20,8;1,0;25
5,3;18,0;0,0;22
0,2;18,7;2,7;22
1,1;10,2;18,1;12
7,2;6,9;24,1;8
10,1;6,7;25,1;8
10,0;7,3;16,6;9
14,1;9,0;2,6;11
14,3;8,1;1,5;10
1,4;7,1;0,0;8
1,0;4,2;0,0;6
0,5;3,7;0,0;5
0,4;3,8;0,1;5
0,4;3,6;2,7;5
0,3;3,9;15,5;5
6,7;4,0;6,5;5
14,6;3,9;1,0;5
13,4;4,9;10,7;7
4,5;10,5;7,3;13
11,1;25,6;0,1;31
13,7;23,2;0,0;28
14,0;22,3;0,0;27
8,3;20,7;1,0;25
1,6;22,9;0,0;27
1,6;19,7;0,0;24
1,6;16,3;0,0;20
2,3;17,3;3,0;21
1,2;11,0;18,7;13
4,8;9,2;25,4;11
5,9;10,0;22,0;12
0,5;19,3;6,0;23
0,6;19,5;2,3;23
0,5;14,8;1,6;18
1,7;8,3;0,0;10
0,9;3,6;0,0;5
0,3;3,4;1,0;5
0,3;3,4;0,0;5
0,3;3,5;3,0;5
0,5;3,4;15,6;5
6,1;3,5;6,2;5
9,9;3,7;1,0;5
2,5;4,5;9,2;6
12,9;12,1;6,9;14
9,8;29,7;0,1;35
6,4;25,5;0,0;30
1,4;23,0;0,0;27
1,5;24,9;1,0;30
13,7;22,2;0,0;27
13,8;20,0;3,6;24
14,4;16,8;2,1;20
12,7;17,4;4,1;21
11,1;10,1;18,3;12
11,9;7,2;24,3;9
13,6;7,0;17,6;8
14,3;8,8;7,6;11
11,2;8,4;6,2;10
5,3;8,4;12,8;10
1,5;6,2;7,6;7
1,0;3,6;0,1;5
0,6;3,3;0,0;5
0,6;3,3;0,0;5
0,5;3,2;4,1;4
0,6;3,5;14,2;5
0,7;3,5;7,2;5
0,6;3,5;0,0;5
0,6;4,4;9,5;6
2,4;6,0;6,7;7
0,5;5,0;0,1;7
0,5;4,5;0,0;6
0,5;4,1;0,0;6
0,4;4,0;0,0;5
0,4;4,2;0,0;6
0,3;4,2;0,0;6
0,3;4,1;1,0;6
0,3;4,0;3,1;5
0,4;3,8;18,3;5
4,7;3,8;25,1;5
12,6;3,7;23,9;5
13,2;4,2;9,9;6
13,9;5,6;2,2;8
14,0;5,3;5,8;7
10,3;5,3;10,5;7
1,0;3,8;5,0;5
0,6;3,7;0,1;5
0,5;3,7;1,1;5
0,5;3,6;2,8;5
0,5;3,9;15,4;5
0,8;3,9;6,2;5
0,6;4,1;1,0;6
0,6;4,9;8,8;7
2,3;6,1;5,6;7
0,5;4,8;0,1;7
0,5;4,1;0,0;5
0,5;4,1;0,0;5
0,4;4,2;0,0;5
0,4;4,2;0,0;5
0,4;4,4;1,0;6
0,4;4,0;0,0;5
0,3;3,9;3,0;5
0,3;3,5;18,3;4
0,4;3,4;25,2;4
0,4;3,4;21,5;4
0,5;4,2;7,0;5
4,4;5,1;6,6;6
4,8;5,0;6,0;6
1,6;5,0;3,6;6
1,0;3,3;0,1;4
0,5;3,3;1,0;4
0,5;3,3;0,0;4
0,5;3,3;0,0;4
0,4;3,3;0,0;4
0,5;3,4;0,0;4
0,4;3,3;0,0;4
0,5;4,1;1,0;5
0,6;5,5;0,0;7
0,3;4,3;0,0;5
0,3;3,8;0,0;5
0,4;3,5;0,0;4
0,4;3,5;1,0;4
0,3;3,4;0,0;4
0,3;3,4;0,0;4
0,3;3,3;0,0;4
0,3;3,4;0,0;4
0,3;3,3;1,0;4
0,3;3,4;0,0;4
0,3;3,3;0,0;4
0,4;3,8;0,0;5
0,5;5,2;0,0;7
0,5;5,0;0,0;6
0,5;5,2;0,0;7
0,4;3,5;0,0;4
0,4;3,3;0,0;4
0,4;3,4;1,0;4
0,4;3,5;0,0;4
0,4;3,4;0,0;4
0,6;3,5;0,0;4
0,5;3,5;0,0;4
0,5;4,3;0,0;5
0,6;5,4;0,0;7
0,4;3,6;0,0;5
0,3;3,4;0,0;4
0,4;3,3;0,0;4
0,3;3,6;0,0;4
0,3;3,4;0,0;4
0,3;3,5;0,0;4
0,3;3,4;0,0;4
0,3;3,4;0,0;4
0,3;3,6;0,0;5
0,3;3,5;0,0;4
0,3;3,4;0,0;4
0,4;4,7;0,0;6
0,5;5,2;0,0;7
0,5;5,1;0,0;7
0,5;5,1;0,0;6
0,4;3,4;0,0;4
0,3;3,6;0,0;4
0,4;3,9;0,0;5
0,4;3,7;2,8;5
0,5;3,7;14,5;5
5,9;3,7;7,6;5
14,9;3,8;0,1;5
5,8;5,0;11,1;6
10,3;10,5;8,3;12
12,7;27,2;0,2;32
9,2;26,0;0,0;31
1,3;22,7;0,0;27
1,0;17,0;0,0;20
9,7;22,9;0,0;27
10,2;20,4;0,0;24
6,9;17,2;0,0;20
0,2;20,3;2,7;24
0,7;10,7;17,2;12
3,6;7,6;26,1;9
13,6;7,9;24,0;9
13,8;8,3;13,8;10
14,0;8,9;8,1;10
14,5;8,3;4,6;9
5,2;6,7;4,1;8
0,9;3,6;1,2;4
0,5;3,4;0,0;4
0,5;3,7;0,0;5
0,4;3,6;3,0;5
0,4;3,8;15,5;5
1,1;3,8;6,1;5
1,4;3,9;1,0;5
12,6;4,9;12,1;6
9,3;11,8;9,4;14
12,5;27,8;1,1;33
13,9;26,0;0,0;31
13,6;22,8;0,0;27
13,8;20,2;4,2;24
11,6;24,9;18,6;29
6,3;22,1;24,3;26
6,3;18,1;16,8;21
11,7;19,2;4,5;23
0,3;14,0;8,3;16
3,8;10,5;5,8;12
6,2;8,0;5,7;9
0,6;9,1;7,9;10
0,6;9,3;8,8;11
0,5;7,8;1,9;9
1,4;6,2;2,7;8
0,9;3,6;0,1;4
0,4;3,5;0,0;4
0,3;3,6;0,0;4
0,3;3,6;3,0;4
0,3;3,6;15,6;4
5,6;3,8;6,2;5
10,9;3,9;1,0;5
14,1;4,8;10,3;6
12,7;12,1;7,0;14
9,3;29,7;0,1;35
5,1;25,1;0,0;30
0,4;28,9;0,0;34
8,0;24,4;0,0;29
14,4;24,8;1,0;29
9,1;19,2;0,0;23
5,5;16,1;0,0;19
13,9;18,8;3,0;22
13,4;11,5;18,7;13
13,7;7,3;25,3;8
13,9;7,6;23,6;9
13,5;8,6;7,6;10
11,7;8,0;7,0;9
4,2;7,8;20,6;9
1,3;6,2;9,1;8
1,0;3,2;0,2;4
0,6;3,3;0,0;4
0,5;3,4;0,0;4
0,5;3,4;3,1;4
0,5;3,5;15,5;4
6,1;3,6;6,1;4
14,0;3,6;1,1;4
13,1;4,6;7,5;6
4,7;10,4;4,1;12
0,8;31,1;0,0;37
0,6;27,6;0,0;33
12,5;24,6;0,0;29
10,6;20,9;1,0;25
12,6;26,6;0,0;31
8,2;20,5;0,1;24
0,2;17,8;0,0;21
0,2;22,5;2,8;26
7,3;11,6;18,3;13
6,4;9,3;25,1;11
12,3;6,9;24,4;8
13,9;9,1;8,2;10
14,2;10,1;6,1;12
14,2;9,6;8,8;11
8,0;8,1;14,7;9
1,1;3,7;18,3;5
0,6;3,4;10,5;4
0,5;3,4;1,0;4
0,5;3,5;3,8;4
0,5;3,7;21,0;5
3,6;3,9;5,6;5
14,4;3,9;1,1;5
12,2;5,1;2,6;6
11,1;11,8;0,1;14
12,0;25,1;0,0;30
9,5;23,6;0,0;28
12,4;21,7;1,0;25
10,6;18,3;0,0;21
0,5;10,5;0,0;12
0,4;8,7;0,0;10
0,3;7,6;0,0;9
0,3;6,6;3,7;8
0,4;4,8;17,3;6
0,3;4,7;25,3;6
0,5;5,0;18,9;6
0,4;7,2;4,3;8
4,1;7,9;3,5;9
4,3;8,0;5,0;9
1,9;7,8;2,8;9
1,0;3,5;0,1;4
0,5;3,3;0,0;4
0,4;3,3;0,0;4
0,4;3,3;1,0;4
0,4;3,3;0,0;4
0,5;3,4;0,0;4
0,5;3,4;0,0;4
0,6;4,2;0,0;5
0,6;5,4;1,0;7
0,4;4,1;0,0;5
0,4;3,6;0,0;4
0,4;3,2;0,0;4
0,3;3,2;0,0;4
0,3;3,2;1,0;4
0,3;3,3;0,0;4
0,3;3,2;0,0;4
0,2;3,4;0,0;4
0,3;3,1;0,0;4
0,3;3,3;0,0;4
0,3;3,3;1,0;4
0,4;4,3;0,0;5
0,5;5,0;0,0;6
0,5;5,0;0,0;6
0,5;5,1;0,0;7
0,3;3,4;0,0;4
0,3;3,3;0,0;4
0,3;3,4;0,0;4
0,3;3,4;0,0;4
0,3;3,5;0,0;4
0,5;3,5;0,0;4
0,5;3,4;0,0;4
0,5;4,2;0,0;5
0,5;5,4;0,0;7
0,3;4,0;0,0;5
0,3;3,4;0,0;4
0,3;3,2;0,0;4
9,7;3,2;0,0;4
13,4;3,2;10,0;4
13,6;3,3;23,5;4
13,6;3,1;22,9;4
13,5;3,2;10,6;4
14,9;3,2;15,0;4
13,9;3,2;12,4;4
14,9;3,3;20,4;4
14,0;4,1;13,5;5
11,5;5,1;15,3;7
0,8;5,0;7,8;6
0,6;5,2;6,1;7
0,4;3,4;1,3;4
0,4;3,5;0,0;4
0,4;3,6;1,1;4
0,4;3,6;3,0;5
0,6;3,6;15,5;4
2,9;3,6;6,2;4
12,0;3,6;2,0;4
11,2;4,7;3,7;6
16,4;9,9;1,5;11
12,4;25,8;0,0;30
13,5;21,8;0,0;26
13,3;22,3;10,1;26
8,5;18,9;22,0;22
9,3;16,9;27,7;20
9,7;15,1;6,9;18
10,3;15,1;4,6;18
10,2;14,8;4,0;17
10,5;10,0;7,8;12
13,1;7,4;6,9;8
15,5;8,8;7,4;10
14,8;18,0;3,5;21
13,6;18,7;1,4;22
14,5;16,3;6,8;19
6,7;8,4;10,4;10
0,8;3,8;0,1;5
0,3;3,6;3,9;5
0,5;3,6;2,5;4
0,3;3,6;3,1;4
0,4;3,8;17,2;5
8,7;3,9;6,1;5
14,6;3,8;1,0;5
12,9;5,0;2,1;6
5,0;11,3;7,5;13
11,5;24,0;0,1;28
14,0;21,0;0,0;25
13,6;23,2;0,0;27
13,1;19,5;1,0;23
13,0;20,9;6,3;25
8,9;17,6;15,9;21
7,6;16,3;20,4;19
13,4;19,3;13,8;23
0,7;11,4;2,9;13
2,8;7,9;1,9;9
6,0;7,5;5,0;9
11,7;9,2;6,1;11
13,1;9,0;8,6;10
1,4;8,5;8,8;10
1,5;6,5;3,6;7
0,9;3,4;0,1;4
0,5;3,3;1,0;4
0,5;3,3;0,1;4
0,4;3,4;2,8;4
0,5;3,6;17,3;4
0,6;3,5;6,3;4
8,6;3,5;1,0;4
14,6;4,6;0,3;6
12,0;11,5;10,4;13
9,6;26,9;0,2;32
5,4;25,5;0,0;30
9,3;28,2;0,0;33
8,6;22,4;0,0;26
13,7;17,6;1,0;21
11,8;15,4;0,0;18
8,8;13,1;1,0;15
5,4;14,6;11,4;17
6,5;9,7;18,2;11
8,3;7,2;18,1;8
13,0;7,5;24,0;9
12,5;8,9;4,0;10
10,4;9,6;4,9;11
5,4;8,5;9,3;10
1,5;6,7;5,0;8
1,0;3,6;1,1;4
0,5;3,5;0,0;4
0,5;3,4;0,1;4
0,4;3,5;2,7;4
0,5;3,7;17,2;5
1,1;3,7;17,0;5
11,0;3,7;1,0;5
10,6;4,8;1,5;6
9,1;10,6;9,4;12
0,9;30,7;0,2;36
0,7;26,7;0,0;32
12,0;24,3;0,1;29
10,9;20,1;1,0;24
0,7;23,5;0,5;28
0,5;18,1;18,6;21
0,4;15,7;25,9;18
0,6;17,9;13,8;21
7,6;11,3;3,8;13
10,5;8,3;8,0;9
13,5;6,2;6,6;7
14,2;8,6;6,4;10
14,3;9,6;5,3;11
14,3;8,3;11,1;10
5,2;6,5;4,8;7
1,0;3,5;19,5;4
0,4;3,3;9,0;4
0,3;3,4;1,2;4
0,3;3,4;4,0;4
0,5;3,5;11,1;4
5,6;3,8;7,0;5
14,0;3,8;1,1;5
14,5;4,8;0,0;6
8,5;10,2;0,0;12
11,3;26,6;0,0;31
7,1;25,2;0,0;30
10,4;25,2;0,0;30
7,2;20,3;0,0;24
0,6;18,6;0,0;22
0,4;18,3;0,0;22
1,0;14,3;1,0;17
10,6;11,7;11,5;14
8,4;9,0;19,4;10
11,3;5,8;21,5;8
